index,dataset_variant,config_name,model_class,scaler,resampling,pca,mean,std,count,generalization_score,complexity_score
375,IMPUTED,config_random80,GaussianNB,none,smote,off,0.3713594094940314,0.15129788298394142,240,0.22006152651008998,2
1336,STRICT,config_strat80,KNeighborsClassifier,standard,smoteenn,on,0.36101636164201995,0.1412954595036709,8960,0.21972090213834905,4
822,STRICT,config_kfold,LogisticRegression,maxabs,smoteenn,off,0.3573578287646724,0.13765696222887053,960,0.2197008665358019,2
1384,STRICT,config_strat80,LogisticRegression,robust,smoteenn,on,0.4164301660657171,0.1969703276259347,3360,0.2194598384397824,3
1272,STRICT,config_random80,SVC,robust,smoteenn,on,0.40419657212233406,0.18547056571839757,3192,0.2187260064039365,4
1188,STRICT,config_random80,LogisticRegression,maxabs,smoteenn,on,0.40624084942313365,0.18760836250260463,3360,0.21863248692052903,3
1382,STRICT,config_strat80,LogisticRegression,robust,smote,on,0.4345313990847683,0.21590203177705822,3360,0.21862936730771007,3
1386,STRICT,config_strat80,LogisticRegression,robust,undersample,on,0.4134096555954178,0.1948527947222124,1680,0.21855686087320542,3
266,IMPUTED,config_loo,LogisticRegression,maxabs,none,off,0.36776116326390274,0.14936624028465925,10,0.21839492297924348,1
685,IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,standard,smote,on,0.37449332335017804,0.1561008403702639,1680,0.21839248297991415,4
963,STRICT,config_loo,KNeighborsClassifier,robust,undersample,on,0.30426759666303277,0.08629544079462327,448,0.2179721558684095,4
1433,STRICT,config_strat80,RandomForestClassifier,robust,smoteenn,off,0.3594418524425211,0.14157236252147684,5760,0.21786948992104424,3
1374,STRICT,config_strat80,LogisticRegression,maxabs,undersample,on,0.40586433105844044,0.18812800522533085,1680,0.2177363258331096,3
1454,STRICT,config_strat80,SVC,robust,smote,on,0.4277620170582677,0.2102038776362834,3360,0.21755813942198432,4
512,IMPUTED,config_random80,RandomForestClassifier,none,smoteenn,off,0.3570321805181102,0.14011511522372067,5760,0.21691706529438953,2
1229,STRICT,config_random80,QuadraticDiscriminantAnalysis,robust,undersample,off,0.36815597313617027,0.1513056184468078,120,0.21685035468936248,3
520,IMPUTED,config_random80,RandomForestClassifier,standard,smoteenn,off,0.3727852563440144,0.1559367076557107,5760,0.2168485486883037,3
397,IMPUTED,config_random80,KNeighborsClassifier,maxabs,smote,on,0.3650931072307119,0.1483996268812378,8960,0.2166934803494741,4
388,IMPUTED,config_random80,GaussianNB,standard,smote,off,0.3699030251614051,0.15339350863738985,240,0.21650951652401526,3
1143,STRICT,config_random80,KNeighborsClassifier,robust,smoteenn,off,0.3571308673624631,0.14070053469281144,1264,0.21643033266965164,3
719,IMPUTED,config_strat80,SVC,robust,none,on,0.4098240579730702,0.19405344969079283,840,0.21577060828227737,3
1030,STRICT,config_loo,QuadraticDiscriminantAnalysis,maxabs,smote,off,0.3217720459354444,0.10612687451303492,24,0.21564517142240947,3
640,IMPUTED,config_strat80,LogisticRegression,maxabs,undersample,off,0.41437752499630903,0.19892699033692482,240,0.2154505346593842,2
679,IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,robust,smoteenn,on,0.3760389270828677,0.1609274009486627,1680,0.21511152613420498,4
1136,STRICT,config_random80,KNeighborsClassifier,none,smote,off,0.37229738441521093,0.15753341949648944,1264,0.2147639649187215,2
1134,STRICT,config_random80,KNeighborsClassifier,maxabs,undersample,on,0.3765937419622192,0.16215826913421286,4417,0.21443547282800632,4
542,IMPUTED,config_random80,SVC,standard,none,off,0.3550488615857715,0.14083881828094313,120,0.21421004330482835,2
1422,STRICT,config_strat80,QuadraticDiscriminantAnalysis,standard,undersample,on,0.3709502589176396,0.15688193157906175,840,0.21406832733857786,4
597,IMPUTED,config_strat80,KNeighborsClassifier,robust,undersample,on,0.3745354193906808,0.16114938247100957,4480,0.21338603691967123,4
959,STRICT,config_loo,KNeighborsClassifier,robust,smote,on,0.2859489522070993,0.07309453622604949,894,0.21285441598104982,4
1270,STRICT,config_random80,SVC,robust,smote,on,0.41205185528481114,0.1992196414634888,3192,0.21283221382132234,4
1327,STRICT,config_strat80,KNeighborsClassifier,robust,smoteenn,off,0.35821915400219023,0.1454234168140173,1280,0.21279573718817293,3
1290,STRICT,config_strat80,GaussianNB,maxabs,undersample,on,0.38363824179038764,0.17120618305046761,840,0.21243205873992002,4
497,IMPUTED,config_random80,QuadraticDiscriminantAnalysis,robust,undersample,on,0.39148868959375865,0.17946965319694114,840,0.21201903639681752,4
677,IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,robust,smote,on,0.36081436391227684,0.14880545383687646,1680,0.21200891007540038,4
515,IMPUTED,config_random80,RandomForestClassifier,robust,smote,off,0.36837805150393527,0.15676884191828436,5760,0.2116092095856509,3
1338,STRICT,config_strat80,KNeighborsClassifier,standard,undersample,on,0.35845071560799746,0.14730891687867143,4480,0.21114179872932604,4
1450,STRICT,config_strat80,SVC,none,undersample,off,0.3611816534168834,0.1501121368813112,240,0.2110695165355722,2
1196,STRICT,config_random80,LogisticRegression,robust,none,on,0.4132421490306389,0.20221464764948763,840,0.21102750138115126,2
454,IMPUTED,config_random80,LogisticRegression,maxabs,smoteenn,off,0.38989139093738634,0.179021386170043,480,0.21087000476734333,2
41,IMPUTED,config_kfold,KNeighborsClassifier,robust,none,on,0.28215148141307167,0.07128564664274356,4473,0.2108658347703281,3
859,STRICT,config_kfold,QuadraticDiscriminantAnalysis,robust,none,on,0.29886011890248443,0.08880603653266599,840,0.21005408236981843,3
1033,STRICT,config_loo,QuadraticDiscriminantAnalysis,maxabs,smoteenn,on,0.3018252231985944,0.09221867020598223,164,0.20960655299261216,4
1460,STRICT,config_strat80,SVC,standard,none,on,0.371495771630749,0.16192216821617303,840,0.20957360341457595,3
1257,STRICT,config_random80,SVC,maxabs,smote,off,0.4127988361392432,0.2033946286945343,456,0.20940420744470886,3
371,IMPUTED,config_random80,GaussianNB,maxabs,smoteenn,on,0.36166367445184017,0.15238815951420787,1680,0.2092755149376323,4
121,IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,none,smote,off,0.2554800553186157,0.0464212480414738,480,0.20905880727714188,2
1443,STRICT,config_strat80,SVC,maxabs,smoteenn,off,0.403412081312097,0.19461394785135055,480,0.20879813346074644,3
1170,STRICT,config_random80,LinearDiscriminantAnalysis,robust,smote,on,0.41630589477634145,0.2076673569842762,560,0.20863853779206523,3
456,IMPUTED,config_random80,LogisticRegression,maxabs,undersample,off,0.38217959933539836,0.1736410613274855,240,0.20853853800791286,2
395,IMPUTED,config_random80,KNeighborsClassifier,maxabs,none,on,0.3539804742781555,0.1458132149563096,2240,0.20816725932184588,3
1152,STRICT,config_random80,KNeighborsClassifier,standard,smoteenn,on,0.36057613535657956,0.15249036500931293,8848,0.20808577034726664,4
684,IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,standard,smote,off,0.3507450845912993,0.14286727955857106,240,0.20787780503272826,3
1232,STRICT,config_random80,QuadraticDiscriminantAnalysis,standard,none,on,0.3809943155369977,0.1732856749764678,420,0.2077086405605299,3
1237,STRICT,config_random80,QuadraticDiscriminantAnalysis,standard,undersample,off,0.36065684011414834,0.15299812883200803,120,0.2076587112821403,3
1292,STRICT,config_strat80,GaussianNB,none,smote,off,0.36182298709242916,0.15449535577300744,240,0.20732763131942172,2
604,IMPUTED,config_strat80,KNeighborsClassifier,standard,undersample,off,0.3845438535604323,0.17740421606309817,640,0.20713963749733413,3
1137,STRICT,config_random80,KNeighborsClassifier,none,smoteenn,off,0.35664073444624694,0.14986706271381872,1264,0.20677367173242822,2
411,IMPUTED,config_random80,KNeighborsClassifier,robust,smoteenn,on,0.3749685320768098,0.1682095280761301,8960,0.2067590040006797,4
519,IMPUTED,config_random80,RandomForestClassifier,standard,smote,off,0.35390478983358775,0.14762456274406943,5760,0.20628022708951832,3
1274,STRICT,config_random80,SVC,robust,undersample,on,0.3976650173643858,0.19145013797750482,1596,0.206214879386881,4
676,IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,robust,smote,off,0.34890313418953883,0.14275301598097262,240,0.2061501182085662,3
1288,STRICT,config_strat80,GaussianNB,maxabs,smoteenn,on,0.38391341257666634,0.17780715764525495,1680,0.20610625493141138,4
1458,STRICT,config_strat80,SVC,robust,undersample,on,0.41198361516548815,0.20623443551507747,1680,0.20574917965041067,4
1103,STRICT,config_random80,GaussianNB,maxabs,smoteenn,off,0.33168116613544557,0.12607986674984312,228,0.20560129938560245,3
396,IMPUTED,config_random80,KNeighborsClassifier,maxabs,smote,off,0.3541077383135949,0.14858547038433245,1280,0.20552226792926243,3
297,IMPUTED,config_loo,QuadraticDiscriminantAnalysis,maxabs,smote,on,0.31318338276343405,0.10775578629849826,168,0.2054275964649358,4
399,IMPUTED,config_random80,KNeighborsClassifier,maxabs,smoteenn,on,0.357200336206116,0.15222289442853681,8960,0.2049774417775792,4
586,IMPUTED,config_strat80,KNeighborsClassifier,none,none,off,0.3568566597479006,0.15203217388684515,320,0.20482448586105545,1
1231,STRICT,config_random80,QuadraticDiscriminantAnalysis,standard,none,off,0.3818277957683066,0.17724191110086235,60,0.20458588466744426,2
1412,STRICT,config_strat80,QuadraticDiscriminantAnalysis,robust,smoteenn,on,0.3724922431012247,0.16858857514047923,1680,0.20390366796074547,4
527,IMPUTED,config_random80,SVC,maxabs,smoteenn,on,0.4128321931298638,0.2091325595000802,3360,0.2036996336297836,4
696,IMPUTED,config_strat80,RandomForestClassifier,none,smoteenn,off,0.3810648307674085,0.17737571212002753,5760,0.20368911864738096,2
1337,STRICT,config_strat80,KNeighborsClassifier,standard,undersample,off,0.35254218815524585,0.1493036293135231,640,0.20323855884172276,3
511,IMPUTED,config_random80,RandomForestClassifier,none,smote,off,0.3625127956654239,0.15942864379026397,5760,0.2030841518751599,2
299,IMPUTED,config_loo,QuadraticDiscriminantAnalysis,maxabs,smoteenn,on,0.30078075345653327,0.09796423104062452,168,0.20281652241590875,4
1328,STRICT,config_strat80,KNeighborsClassifier,robust,smoteenn,on,0.3570819351252739,0.1543840907033482,8960,0.20269784442192573,4
596,IMPUTED,config_strat80,KNeighborsClassifier,robust,undersample,off,0.3719768543634471,0.16938475753240256,640,0.2025920968310445,3
1380,STRICT,config_strat80,LogisticRegression,robust,none,on,0.40868520167734507,0.20638224151876877,840,0.2023029601585763,2
682,IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,standard,none,off,0.3561423146227303,0.15406890563894274,60,0.2020734089837876,2
1373,STRICT,config_strat80,LogisticRegression,maxabs,undersample,off,0.35032851311743113,0.1482739258301765,240,0.20205458728725462,2
683,IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,standard,none,on,0.35692134978148693,0.15516959471624445,420,0.20175175506524248,3
1172,STRICT,config_random80,LinearDiscriminantAnalysis,robust,smoteenn,on,0.3852303627507045,0.1836069602621052,560,0.20162340248859928,3
414,IMPUTED,config_random80,KNeighborsClassifier,standard,none,off,0.32563400675680015,0.12506757921872197,320,0.20056642753807818,2
638,IMPUTED,config_strat80,LogisticRegression,maxabs,smoteenn,off,0.3983980232939281,0.19796501714432643,480,0.20043300614960166,2
1258,STRICT,config_random80,SVC,maxabs,smote,on,0.42500913703302523,0.22463635547721988,3192,0.20037278155580535,4
583,IMPUTED,config_strat80,KNeighborsClassifier,maxabs,smoteenn,on,0.3844153506160595,0.1841455578253958,8960,0.20026979279066373,4
775,STRICT,config_kfold,KNeighborsClassifier,robust,none,on,0.2783553775469609,0.07838902157413051,4480,0.19996635597283036,3
223,IMPUTED,config_loo,KNeighborsClassifier,robust,none,on,0.27938645163307896,0.07956117923540217,224,0.19982527239767678,3
391,IMPUTED,config_random80,GaussianNB,standard,smoteenn,on,0.3444453648152034,0.14576649600428307,1680,0.1986788688109203,4
1225,STRICT,config_random80,QuadraticDiscriminantAnalysis,robust,smote,off,0.3328729524795208,0.1343756819781326,240,0.1984972705013882,3
507,IMPUTED,config_random80,RandomForestClassifier,maxabs,smote,off,0.35981948067945224,0.16165165654083918,5760,0.19816782413861306,3
463,IMPUTED,config_random80,LogisticRegression,robust,none,on,0.3949573824532307,0.19680884463351755,840,0.19814853781971314,2
1334,STRICT,config_strat80,KNeighborsClassifier,standard,smote,on,0.3319047763303818,0.1337667086565296,8960,0.1981380676738522,4
1233,STRICT,config_random80,QuadraticDiscriminantAnalysis,standard,smote,off,0.3363795014824337,0.1386002384613359,240,0.19777926302109777,3
563,IMPUTED,config_strat80,GaussianNB,robust,none,on,0.40690276160931904,0.2091923237984685,420,0.19771043781085054,3
1041,STRICT,config_loo,QuadraticDiscriminantAnalysis,robust,none,on,0.28879154916963656,0.0911198386767541,42,0.19767171049288246,3
1259,STRICT,config_random80,SVC,maxabs,smoteenn,off,0.40179758650815023,0.20420427475893477,456,0.19759331174921546,3
1329,STRICT,config_strat80,KNeighborsClassifier,robust,undersample,off,0.3517884527660691,0.15485663968518157,640,0.19693181308088756,3
1249,STRICT,config_random80,RandomForestClassifier,robust,smoteenn,off,0.34475499812201094,0.1479554894010546,5472,0.19679950872095633,3
1236,STRICT,config_random80,QuadraticDiscriminantAnalysis,standard,smoteenn,on,0.3442558152599302,0.14768050538756392,1680,0.1965753098723663,4
1168,STRICT,config_random80,LinearDiscriminantAnalysis,robust,none,on,0.41246614626936096,0.21599576736886594,140,0.196470378900495,2
1420,STRICT,config_strat80,QuadraticDiscriminantAnalysis,standard,smoteenn,on,0.37303837721569566,0.17662341643805704,1680,0.19641496077763862,4
587,IMPUTED,config_strat80,KNeighborsClassifier,none,smote,off,0.35017197642145653,0.1542534143910867,1280,0.19591856203036984,2
1411,STRICT,config_strat80,QuadraticDiscriminantAnalysis,robust,smoteenn,off,0.36629324620787324,0.17047675190247058,240,0.19581649430540266,3
385,IMPUTED,config_random80,GaussianNB,robust,undersample,on,0.4115326228418106,0.21625076103147714,840,0.19528186181033344,4
704,IMPUTED,config_strat80,RandomForestClassifier,standard,smoteenn,off,0.3755137276727063,0.1804470011156165,5760,0.1950667265570898,3
1226,STRICT,config_random80,QuadraticDiscriminantAnalysis,robust,smote,on,0.3288419624089026,0.1338458799626542,1680,0.19499608244624841,4
387,IMPUTED,config_random80,GaussianNB,standard,none,on,0.3562025826838139,0.16278942135852004,420,0.19341316132529385,3
674,IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,robust,none,off,0.32981004539805336,0.13662157875133088,60,0.19318846664672248,2
1154,STRICT,config_random80,KNeighborsClassifier,standard,undersample,on,0.3638533254852008,0.17069915895193816,4424,0.19315416653326262,4
579,IMPUTED,config_strat80,KNeighborsClassifier,maxabs,none,on,0.35548933546674716,0.16245564138788696,2240,0.1930336940788602,3
409,IMPUTED,config_random80,KNeighborsClassifier,robust,smote,on,0.3580166617625413,0.1654777218324665,8960,0.19253893993007481,4
1100,STRICT,config_random80,GaussianNB,maxabs,none,on,0.3522883193051927,0.15982777334871814,399,0.19246054595647458,3
488,IMPUTED,config_random80,QuadraticDiscriminantAnalysis,none,smoteenn,off,0.33957644225831024,0.14724455219568683,240,0.1923318900626234,2
1222,STRICT,config_random80,QuadraticDiscriminantAnalysis,none,undersample,off,0.34161006220656537,0.1495761913163349,120,0.19203387089023047,2
369,IMPUTED,config_random80,GaussianNB,maxabs,smote,on,0.3528635803140964,0.1615338207400328,1680,0.19132975957406362,4
398,IMPUTED,config_random80,KNeighborsClassifier,maxabs,smoteenn,off,0.3458243696011005,0.155189852682202,1280,0.19063451691889852,3
603,IMPUTED,config_strat80,KNeighborsClassifier,standard,smoteenn,on,0.36228477756830546,0.1719049492398394,8960,0.19037982832846606,4
1333,STRICT,config_strat80,KNeighborsClassifier,standard,smote,off,0.3123730212396886,0.12224940364784709,1280,0.1901236175918415,3
1371,STRICT,config_strat80,LogisticRegression,maxabs,smoteenn,off,0.34943420630932176,0.15957354891360206,480,0.1898606573957197,2
1032,STRICT,config_loo,QuadraticDiscriminantAnalysis,maxabs,smoteenn,off,0.29154952335356493,0.10185095901868965,24,0.18969856433487528,3
1441,STRICT,config_strat80,SVC,maxabs,smote,off,0.40265900665197585,0.21302347451028736,480,0.1896355321416885,3
708,IMPUTED,config_strat80,SVC,maxabs,smote,off,0.4432252650047825,0.25377534690168296,480,0.18944991810309952,3
1418,STRICT,config_strat80,QuadraticDiscriminantAnalysis,standard,smote,on,0.34749340547229224,0.15891130250972865,1680,0.18858210296256359,4
1223,STRICT,config_random80,QuadraticDiscriminantAnalysis,robust,none,off,0.35563857491744394,0.16719953612359928,60,0.18843903879384466,2
402,IMPUTED,config_random80,KNeighborsClassifier,none,none,off,0.35694717250649827,0.16913658684619373,320,0.18781058566030454,1
711,IMPUTED,config_strat80,SVC,maxabs,smoteenn,on,0.41909953651416815,0.2316427743569739,3360,0.18745676215719426,4
1230,STRICT,config_random80,QuadraticDiscriminantAnalysis,robust,undersample,on,0.3482074160806604,0.16101314910130277,840,0.18719426697935765,4
301,IMPUTED,config_loo,QuadraticDiscriminantAnalysis,maxabs,undersample,on,0.3227617888860188,0.1361819717227826,84,0.1865798171632362,4
1133,STRICT,config_random80,KNeighborsClassifier,maxabs,undersample,off,0.3625792414958265,0.17607712487924942,631,0.18650211661657706,3
499,IMPUTED,config_random80,QuadraticDiscriminantAnalysis,standard,none,on,0.34726264726373274,0.16154125820815246,420,0.18572138905558028,3
1145,STRICT,config_random80,KNeighborsClassifier,robust,undersample,off,0.35787110083891266,0.1723342547410006,632,0.18553684609791207,3
1289,STRICT,config_strat80,GaussianNB,maxabs,undersample,off,0.37941711748995033,0.1939511683259702,120,0.18546594916398013,3
1301,STRICT,config_strat80,GaussianNB,robust,undersample,off,0.37941711748995033,0.1939511683259702,120,0.18546594916398013,3
1309,STRICT,config_strat80,GaussianNB,standard,undersample,off,0.37941711748995033,0.1939511683259702,120,0.18546594916398013,3
1294,STRICT,config_strat80,GaussianNB,none,undersample,off,0.37941711748995033,0.19395116832597026,120,0.18546594916398007,2
1416,STRICT,config_strat80,QuadraticDiscriminantAnalysis,standard,none,on,0.31640856549613855,0.1313441061922515,420,0.18506445930388704,3
403,IMPUTED,config_random80,KNeighborsClassifier,none,smote,off,0.35727765615444274,0.1724711211833758,1280,0.18480653497106694,2
423,IMPUTED,config_random80,LinearDiscriminantAnalysis,maxabs,none,on,0.3617461524376294,0.17706828027232285,140,0.18467787216530657,2
503,IMPUTED,config_random80,QuadraticDiscriminantAnalysis,standard,smoteenn,on,0.3401093546052081,0.1554385389976267,1680,0.1846708156075814,4
514,IMPUTED,config_random80,RandomForestClassifier,robust,none,off,0.32998326674479883,0.1453184814878731,1440,0.18466478525692573,2
492,IMPUTED,config_random80,QuadraticDiscriminantAnalysis,robust,smote,off,0.33564896758787827,0.15100724734990112,240,0.18464172023797715,3
672,IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,none,smoteenn,off,0.3604262471589149,0.17604100357357183,240,0.18438524358534308,2
486,IMPUTED,config_random80,QuadraticDiscriminantAnalysis,none,none,off,0.3332593520143854,0.1494099000561438,60,0.1838494519582416,1
1325,STRICT,config_strat80,KNeighborsClassifier,robust,smote,off,0.31958665714284407,0.1359396999915243,1280,0.18364695715131976,3
710,IMPUTED,config_strat80,SVC,maxabs,smoteenn,off,0.426209796329552,0.24281424919012753,480,0.1833955471394245,3
1326,STRICT,config_strat80,KNeighborsClassifier,robust,smote,on,0.3267308809258891,0.1433968391975946,8960,0.18333404172829448,4
853,STRICT,config_kfold,QuadraticDiscriminantAnalysis,maxabs,undersample,on,0.3310111213755449,0.14791207127119754,1680,0.18309905010434735,4
518,IMPUTED,config_random80,RandomForestClassifier,standard,none,off,0.32993865661496175,0.1472397607804992,1440,0.18269889583446255,2
510,IMPUTED,config_random80,RandomForestClassifier,none,none,off,0.32922747796227103,0.14660260788975835,1440,0.18262487007251269,1
1331,STRICT,config_strat80,KNeighborsClassifier,standard,none,off,0.3018276164862171,0.11922523988920516,320,0.18260237659701192,2
1151,STRICT,config_random80,KNeighborsClassifier,standard,smoteenn,off,0.33267447068979905,0.15020703275882624,1264,0.1824674379309728,3
1415,STRICT,config_strat80,QuadraticDiscriminantAnalysis,standard,none,off,0.2903161546050731,0.10785029606643398,60,0.18246585853863911,2
543,IMPUTED,config_random80,SVC,standard,none,on,0.3534735411053829,0.17148963334527526,840,0.18198390776010767,3
506,IMPUTED,config_random80,RandomForestClassifier,maxabs,none,off,0.3293890158413295,0.14789699489287828,1440,0.18149202094845124,2
1132,STRICT,config_random80,KNeighborsClassifier,maxabs,smoteenn,on,0.32866220276079805,0.1473665301288636,8834,0.18129567263193444,4
1419,STRICT,config_strat80,QuadraticDiscriminantAnalysis,standard,smoteenn,off,0.3469731682261003,0.16572521789151362,240,0.18124795033458668,3
1260,STRICT,config_random80,SVC,maxabs,smoteenn,on,0.39689711920829424,0.2163200697787422,3192,0.18057704942955202,4
1452,STRICT,config_strat80,SVC,robust,none,on,0.35655019524409487,0.1765712078329335,840,0.17997898741116136,3
585,IMPUTED,config_strat80,KNeighborsClassifier,maxabs,undersample,on,0.38906277441011755,0.20909622553243767,4480,0.17996654887767988,4
578,IMPUTED,config_strat80,KNeighborsClassifier,maxabs,none,off,0.33336701589186646,0.1536938725688906,320,0.17967314332297585,2
490,IMPUTED,config_random80,QuadraticDiscriminantAnalysis,robust,none,off,0.34841209204340007,0.16915763797719457,60,0.1792544540662055,2
1444,STRICT,config_strat80,SVC,maxabs,smoteenn,on,0.3868037367427973,0.20771427342090398,3360,0.1790894633218933,4
1286,STRICT,config_strat80,GaussianNB,maxabs,smote,on,0.3815033426496643,0.20304046834177858,1680,0.1784628743078857,4
119,IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,maxabs,undersample,on,0.32205830215590014,0.14455599999781382,1680,0.17750230215808632,4
1330,STRICT,config_strat80,KNeighborsClassifier,robust,undersample,on,0.33678567499795986,0.1597818935575636,4480,0.17700378144039627,4
1447,STRICT,config_strat80,SVC,none,none,off,0.32521383651795166,0.14847817098711136,120,0.1767356655308403,1
435,IMPUTED,config_random80,LinearDiscriminantAnalysis,robust,none,on,0.3856285975869606,0.20918932581461885,140,0.17643927177234175,2
849,STRICT,config_kfold,QuadraticDiscriminantAnalysis,maxabs,smote,on,0.3086766442791124,0.1322649341830204,3360,0.176411710096092,4
394,IMPUTED,config_random80,KNeighborsClassifier,maxabs,none,off,0.336180307753264,0.15987735365036898,320,0.17630295410289504,2
1144,STRICT,config_random80,KNeighborsClassifier,robust,smoteenn,on,0.335924743866842,0.16004636441147996,8846,0.17587837945536205,4
383,IMPUTED,config_random80,GaussianNB,robust,smoteenn,on,0.34658179071410694,0.17127263416774186,1680,0.17530915654636509,4
298,IMPUTED,config_loo,QuadraticDiscriminantAnalysis,maxabs,smoteenn,off,0.2943304995219554,0.11927452350176247,24,0.1750559760201929,3
1102,STRICT,config_random80,GaussianNB,maxabs,smote,on,0.3630652817286655,0.18812593609523717,1596,0.1749393456334283,4
1189,STRICT,config_random80,LogisticRegression,maxabs,undersample,off,0.37001856612215983,0.19560645966761914,240,0.1744121064545407,2
115,IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,maxabs,smote,on,0.30339429078431096,0.12899070773499854,3360,0.17440358304931242,4
296,IMPUTED,config_loo,QuadraticDiscriminantAnalysis,maxabs,smote,off,0.2833943225250695,0.1090171165378281,24,0.17437720598724143,3
415,IMPUTED,config_random80,KNeighborsClassifier,standard,none,on,0.3327632303127391,0.1588311739153626,2240,0.17393205639737647,3
1128,STRICT,config_random80,KNeighborsClassifier,maxabs,none,on,0.3570289402243381,0.18310443357174194,2208,0.17392450665259618,3
493,IMPUTED,config_random80,QuadraticDiscriminantAnalysis,robust,smote,on,0.3383664083409407,0.16445081371845835,1680,0.17391559462248238,4
584,IMPUTED,config_strat80,KNeighborsClassifier,maxabs,undersample,off,0.37500783192822484,0.20134673748396378,640,0.17366109444426106,3
1332,STRICT,config_strat80,KNeighborsClassifier,standard,none,on,0.3210782808926342,0.1479452015382637,2240,0.17313307935437047,3
1112,STRICT,config_random80,GaussianNB,robust,none,on,0.36673251589922384,0.1937379356269187,399,0.17299458027230513,3
706,IMPUTED,config_strat80,SVC,maxabs,none,off,0.37836780293559874,0.20541117806311318,120,0.17295662487248556,2
1442,STRICT,config_strat80,SVC,maxabs,smote,on,0.39416699068676025,0.22171201966595727,3360,0.17245497102080298,4
852,STRICT,config_kfold,QuadraticDiscriminantAnalysis,maxabs,undersample,off,0.3190228177594667,0.14799379220886566,240,0.17102902555060107,3
1118,STRICT,config_random80,GaussianNB,robust,undersample,on,0.3665778758726075,0.19555379000573794,798,0.17102408586686954,4
1130,STRICT,config_random80,KNeighborsClassifier,maxabs,smote,on,0.35420218469104103,0.18407312184575422,8834,0.1701290628452868,4
601,IMPUTED,config_strat80,KNeighborsClassifier,standard,smote,on,0.3461690835948392,0.1762206885157187,8960,0.16994839507912052,4
1235,STRICT,config_random80,QuadraticDiscriminantAnalysis,standard,smoteenn,off,0.32499378420780484,0.1553089450669316,240,0.16968483914087323,3
669,IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,maxabs,undersample,on,0.37322796390228213,0.20458883435203382,840,0.16863912955024832,4
501,IMPUTED,config_random80,QuadraticDiscriminantAnalysis,standard,smote,on,0.3327948777886163,0.16440629878729127,1680,0.168388579001325,4
1131,STRICT,config_random80,KNeighborsClassifier,maxabs,smoteenn,off,0.3190142562798006,0.1509703841349379,1262,0.16804387214486272,3
1153,STRICT,config_random80,KNeighborsClassifier,standard,undersample,off,0.35399348904385813,0.18615994642947803,632,0.1678335426143801,3
405,IMPUTED,config_random80,KNeighborsClassifier,none,undersample,off,0.3570410659221609,0.1899570055444823,640,0.1670840603776786,2
582,IMPUTED,config_strat80,KNeighborsClassifier,maxabs,smoteenn,off,0.34585362287713917,0.17910351984500766,1280,0.1667501030321315,3
851,STRICT,config_kfold,QuadraticDiscriminantAnalysis,maxabs,smoteenn,on,0.2793533254976574,0.1126917613019743,3360,0.16666156419568312,4
594,IMPUTED,config_strat80,KNeighborsClassifier,robust,smoteenn,off,0.3404889969065173,0.17393682565877414,1280,0.16655217124774316,3
1323,STRICT,config_strat80,KNeighborsClassifier,robust,none,off,0.3033447043652819,0.13742847907449685,320,0.16591622529078504,2
381,IMPUTED,config_random80,GaussianNB,robust,smote,on,0.37549355429980363,0.20964301578298378,1680,0.16585053851681986,4
1219,STRICT,config_random80,QuadraticDiscriminantAnalysis,none,none,off,0.3655223407514819,0.19967595425460039,60,0.1658463864968815,1
494,IMPUTED,config_random80,QuadraticDiscriminantAnalysis,robust,smoteenn,off,0.34049157799202295,0.17466583308993638,240,0.16582574490208657,3
1220,STRICT,config_random80,QuadraticDiscriminantAnalysis,none,smote,off,0.3357209371037146,0.17018044271417407,240,0.16554049438954052,2
670,IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,none,none,off,0.32137984011027626,0.15670983913562758,60,0.16467000097464868,1
117,IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,maxabs,smoteenn,on,0.2796014078902953,0.11517210199359432,3360,0.164429305896701,4
1150,STRICT,config_random80,KNeighborsClassifier,standard,smote,on,0.34173988073314776,0.17859718479648623,8848,0.16314269593666153,4
602,IMPUTED,config_strat80,KNeighborsClassifier,standard,smoteenn,off,0.3538994506348826,0.190797568355712,1280,0.1631018822791706,3
709,IMPUTED,config_strat80,SVC,maxabs,smote,on,0.42783741841800965,0.26548378062738465,3360,0.162353637790625,4
1268,STRICT,config_random80,SVC,robust,none,on,0.3629910492730159,0.20071324574765034,798,0.16227780352536555,3
530,IMPUTED,config_random80,SVC,none,none,off,0.32121402439295615,0.15946473499170394,120,0.16174928940125222,1
