dataset_variant,config_name,model_class,scaler,resampling,pca,mean,std,count,generalization_score,range,cv_ratio
STRICT,config_kfold,QuadraticDiscriminantAnalysis,maxabs,smoteenn,on,0.2793533254976574,0.1126917613019743,3360,0.16666156419568312,0.550106329557549,0.40340225447904793
IMPUTED,config_strat80,KNeighborsClassifier,robust,smoteenn,off,0.3404889969065173,0.17393682565877414,1280,0.16655217124774316,1.0792039935885065,0.510844189501164
STRICT,config_strat80,KNeighborsClassifier,robust,none,off,0.3033447043652819,0.13742847907449685,320,0.16591622529078504,0.7090254015846869,0.4530439368046726
IMPUTED,config_random80,GaussianNB,robust,smote,on,0.37549355429980363,0.20964301578298378,1680,0.16585053851681986,1.0571474624192305,0.5583132210455987
STRICT,config_random80,QuadraticDiscriminantAnalysis,none,none,off,0.3655223407514819,0.19967595425460039,60,0.1658463864968815,0.6169491844016599,0.5462756499208342
IMPUTED,config_random80,QuadraticDiscriminantAnalysis,robust,smoteenn,off,0.34049157799202295,0.17466583308993638,240,0.16582574490208657,0.9436797842626825,0.5129813610074915
STRICT,config_random80,QuadraticDiscriminantAnalysis,none,smote,off,0.3357209371037146,0.17018044271417407,240,0.16554049438954052,0.8024302771047009,0.5069104244207446
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,none,none,off,0.32137984011027626,0.15670983913562758,60,0.16467000097464868,0.6542892462426918,0.4876156484546609
IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,maxabs,smoteenn,on,0.2796014078902953,0.11517210199359432,3360,0.164429305896701,0.5518211399744709,0.4119153149571527
STRICT,config_random80,KNeighborsClassifier,standard,smote,on,0.34173988073314776,0.17859718479648623,8848,0.16314269593666153,1.0459846836042597,0.5226114798581155
IMPUTED,config_strat80,KNeighborsClassifier,standard,smoteenn,off,0.3538994506348826,0.190797568355712,1280,0.1631018822791706,0.938282809187061,0.5391293148758162
IMPUTED,config_strat80,SVC,maxabs,smote,on,0.42783741841800965,0.26548378062738465,3360,0.162353637790625,1.6640043458717375,0.6205249218477642
STRICT,config_random80,SVC,robust,none,on,0.3629910492730159,0.20071324574765034,798,0.16227780352536555,0.9019919016617729,0.5529426859136909
IMPUTED,config_random80,SVC,none,none,off,0.32121402439295615,0.15946473499170394,120,0.16174928940125222,0.7391599161248584,0.4964438750551665
IMPUTED,config_strat80,KNeighborsClassifier,maxabs,smote,on,0.33864746561631903,0.17695255230182955,8960,0.16169491331448949,1.1203649044122244,0.5225273190212306
STRICT,config_random80,GaussianNB,maxabs,smoteenn,on,0.31478498805274713,0.15338281003750465,1596,0.16140217801524248,0.7868629343845303,0.4872621499085051
STRICT,config_kfold,QuadraticDiscriminantAnalysis,maxabs,smote,off,0.2912718854656787,0.1298777213780403,480,0.16139416408763843,0.4931379331678887,0.4458985843085913
STRICT,config_strat80,QuadraticDiscriminantAnalysis,robust,none,off,0.27928679125889055,0.11808214440942241,60,0.16120464684946814,0.5176816029711487,0.4227988866826279
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,maxabs,undersample,off,0.34519200463848526,0.187055254238335,120,0.15813675040015027,0.777878154009821,0.5418875632250966
STRICT,config_strat80,GaussianNB,robust,undersample,on,0.3462987147447028,0.18879583015957438,840,0.15750288458512843,1.0018259538943006,0.5451820122946682
STRICT,config_loo,KNeighborsClassifier,robust,none,on,0.25001476441507103,0.09325539427929458,224,0.15675937013577645,0.4407870849096537,0.3729995486365488
IMPUTED,config_random80,QuadraticDiscriminantAnalysis,standard,smote,off,0.3118608389861913,0.1552220779587527,240,0.15663876102743862,0.875222231465778,0.4977286614868168
STRICT,config_random80,GaussianNB,maxabs,undersample,on,0.3442419855885298,0.1878966825805191,798,0.15634530300801072,0.8076215751112723,0.5458273262608668
STRICT,config_random80,GaussianNB,robust,smote,on,0.36722683593782035,0.21148088019906408,1596,0.15574595573875627,0.9148532788043832,0.5758862357076553
IMPUTED,config_strat80,KNeighborsClassifier,robust,smoteenn,on,0.33037781653285625,0.17604838839297615,8960,0.1543294281398801,1.124863074073172,0.5328698828526462
STRICT,config_random80,QuadraticDiscriminantAnalysis,robust,smoteenn,on,0.3070289023484512,0.152736260926227,1680,0.1542926414222242,0.9426274117614087,0.49746541696222646
IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,maxabs,smote,off,0.28076238757286226,0.12670536849651584,480,0.15405701907634642,0.4475062540695751,0.45129039395860604
IMPUTED,config_random80,QuadraticDiscriminantAnalysis,robust,smoteenn,on,0.3212909631209759,0.16767228885892901,1680,0.15361867426204687,0.9413460809962815,0.5218705413628308
IMPUTED,config_strat80,KNeighborsClassifier,robust,smote,off,0.3167081149786239,0.16476114002512604,1280,0.15194697495349785,0.927536231884058,0.5202302442936978
IMPUTED,config_loo,QuadraticDiscriminantAnalysis,maxabs,undersample,off,0.29271987824477746,0.1410655370428514,12,0.15165434120192606,0.3945843756332878,0.48191307638113307
STRICT,config_kfold,SVC,maxabs,none,off,0.30704544163615,0.15571753250342338,225,0.15132790913272662,0.5286673306966778,0.5071481656710255
STRICT,config_strat80,GaussianNB,robust,none,on,0.3427584332410812,0.19149623257518356,420,0.15126220066589763,0.8354312900843599,0.5586915273372531
STRICT,config_random80,SVC,maxabs,none,off,0.3356956364847426,0.18458026893749052,114,0.15111536754725208,0.6504436355879909,0.5498441113811728
STRICT,config_random80,GaussianNB,robust,smoteenn,on,0.3254489056155129,0.1747479893840682,1596,0.1507009162314447,1.015899043988611,0.5369444676840193
STRICT,config_random80,KNeighborsClassifier,standard,none,off,0.3347702864550709,0.18500773193425782,316,0.14976255452081308,0.8482202068873715,0.5526408388669449
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,maxabs,smote,on,0.34875258286179334,0.1993667519337344,1680,0.14938583092805893,0.927536231884058,0.5716567037232271
IMPUTED,config_random80,SVC,maxabs,smote,off,0.40250352005256496,0.2534299672246943,480,0.14907355282787066,1.4535070062793758,0.6296341636753825
STRICT,config_random80,QuadraticDiscriminantAnalysis,none,smoteenn,off,0.3034430359435769,0.15467674646511956,240,0.14876628947845735,0.8717287445296994,0.5097389893432275
STRICT,config_random80,KNeighborsClassifier,standard,none,on,0.3358562708093543,0.18764302561522173,2212,0.1482132451941326,0.8960755970791374,0.5587003784774813
STRICT,config_random80,QuadraticDiscriminantAnalysis,robust,smoteenn,off,0.3082186369932412,0.16002775092965157,240,0.14819088606358963,0.9115986606646653,0.5192020589370161
STRICT,config_random80,LogisticRegression,maxabs,smoteenn,off,0.3486080120635702,0.20093072407255919,480,0.14767728799101104,0.9938218841268831,0.5763801092325972
IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,maxabs,undersample,off,0.29169038496112376,0.14407157450538116,240,0.1476188104557426,0.5511365374140422,0.4939195185490358
STRICT,config_kfold,QuadraticDiscriminantAnalysis,maxabs,smoteenn,off,0.2630411622868828,0.11571396471148922,480,0.1473271975753936,0.5339317013291808,0.4399082018398593
IMPUTED,config_random80,SVC,maxabs,smote,on,0.3991580292999877,0.25259651866669397,3360,0.14656151063329376,1.4765225115237177,0.6328233434504076
STRICT,config_strat80,SVC,maxabs,none,off,0.32340957838650203,0.17703933891290863,120,0.1463702394735934,0.5991446895152781,0.5474152614655449
IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,maxabs,smoteenn,off,0.26697430105798625,0.12120724985890316,480,0.1457670511990831,0.4965200530655371,0.4540034354564232
IMPUTED,config_strat80,KNeighborsClassifier,standard,none,on,0.3367980247404536,0.19104313188781127,2240,0.14575489285264234,1.0823382912350317,0.5672335282697536
STRICT,config_random80,KNeighborsClassifier,maxabs,smote,off,0.3389423528117058,0.1940502537349815,1262,0.14489209907672432,0.7740297195872174,0.5725169844524657
IMPUTED,config_strat80,KNeighborsClassifier,maxabs,smote,off,0.3182580189951903,0.1740792932502074,1280,0.1441787257449829,0.9387773505310387,0.5469753560328615
IMPUTED,config_random80,QuadraticDiscriminantAnalysis,standard,smoteenn,off,0.31567786252317487,0.17156579303958816,240,0.1441120694835867,0.9906729799842874,0.5434837643295085
STRICT,config_strat80,QuadraticDiscriminantAnalysis,maxabs,smoteenn,on,0.3121544612783353,0.16985216047451257,1680,0.14230230080382272,0.956087075699365,0.5441285694874705
STRICT,config_strat80,KNeighborsClassifier,robust,none,on,0.30532157217756617,0.16363170050906833,2240,0.14168987166849784,1.056532637710533,0.5359323265042828
STRICT,config_random80,KNeighborsClassifier,robust,smote,off,0.32083198957103193,0.18201835294219645,1264,0.13881363662883547,0.8425270806437588,0.5673323074346917
STRICT,config_strat80,QuadraticDiscriminantAnalysis,maxabs,undersample,on,0.32540893734316617,0.18661976840381583,840,0.13878916893935034,0.6998542122237652,0.5734930636124859
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,maxabs,smote,off,0.32515306204647965,0.18707632622859435,240,0.1380767358178853,0.7092993656151906,0.5753484991073292
STRICT,config_strat80,QuadraticDiscriminantAnalysis,standard,smote,off,0.29498109590348753,0.15722624180709194,240,0.1377548540963956,0.7683111887727103,0.5330044670338249
STRICT,config_random80,QuadraticDiscriminantAnalysis,maxabs,undersample,on,0.33316934021672745,0.19573956811620094,840,0.1374297721005265,0.8486136097998949,0.5875077460275062
IMPUTED,config_kfold,SVC,maxabs,none,off,0.27493037869161563,0.13905409660874501,198,0.13587628208287061,0.4342016959000484,0.5057793077305562
STRICT,config_random80,GaussianNB,standard,none,on,0.3498990783209226,0.21438720957592977,399,0.13551186874499282,0.9556473039955851,0.6127115584434228
IMPUTED,config_strat80,KNeighborsClassifier,robust,smote,on,0.30803449907700836,0.1736611133432486,8960,0.13437338573375976,1.054419583420376,0.5637716355265566
IMPUTED,config_random80,SVC,robust,none,on,0.31805274807853845,0.1837924199025567,840,0.13426032817598174,0.8511044881567021,0.5778677311009175
IMPUTED,config_strat80,KNeighborsClassifier,standard,none,off,0.3131666744249753,0.17922470366612572,320,0.1339419707588496,0.8086466831958101,0.5722981348357429
IMPUTED,config_strat80,KNeighborsClassifier,standard,smote,off,0.3113067245187681,0.17786981627491516,1280,0.13343690824385296,0.8707503351775583,0.5713651593934383
STRICT,config_strat80,QuadraticDiscriminantAnalysis,maxabs,smoteenn,off,0.30378032721469644,0.17052864683571825,240,0.1332516803789782,0.7253357317907737,0.561355135795865
IMPUTED,config_strat80,SVC,maxabs,none,on,0.34172366548157196,0.21024597492475874,840,0.13147769055681321,0.7679476477883045,0.6152514331381496
STRICT,config_random80,SVC,none,none,off,0.3394316250930964,0.20804348179181606,114,0.13138814330128032,0.7903973419506316,0.6129172016153642
STRICT,config_random80,KNeighborsClassifier,robust,none,off,0.3327453003540066,0.20215599654186558,316,0.13058930381214104,0.8482202068873715,0.6075397498530933
STRICT,config_random80,KNeighborsClassifier,maxabs,none,off,0.33479477007538533,0.2043054913731775,316,0.13048927870220783,0.8984937221170035,0.6102409883140477
STRICT,config_strat80,QuadraticDiscriminantAnalysis,maxabs,smote,on,0.32561703765979033,0.195317578890319,1680,0.13029945876947133,0.8189817047495258,0.5998383263175245
STRICT,config_random80,KNeighborsClassifier,robust,smote,on,0.31290963025482466,0.18265458415220995,8846,0.1302550461026147,0.9869275424396535,0.5837295068338462
IMPUTED,config_random80,KNeighborsClassifier,robust,none,off,0.2868595499908422,0.1568575224114172,320,0.13000202757942497,0.6278892678804604,0.5468094836529751
STRICT,config_random80,QuadraticDiscriminantAnalysis,maxabs,smote,on,0.31094166973991205,0.1814111447412565,1680,0.12953052499865556,0.8876116793544693,0.5834250034516065
IMPUTED,config_random80,QuadraticDiscriminantAnalysis,maxabs,undersample,on,0.3237516904168663,0.19454498110432514,840,0.12920670931254116,0.7453559924999299,0.6009080009862708
STRICT,config_strat80,QuadraticDiscriminantAnalysis,none,smoteenn,off,0.29799650598861566,0.16896842297824244,240,0.12902808301037322,0.8200537657285973,0.5670147789742794
STRICT,config_strat80,QuadraticDiscriminantAnalysis,robust,smote,off,0.2926533116352771,0.16504113213602634,240,0.12761217949925074,0.7135172307289481,0.5639475979745993
STRICT,config_random80,SVC,maxabs,none,on,0.3096975279869943,0.18268709049791543,798,0.12701043748907886,0.6504436355879909,0.5898887591559573
STRICT,config_kfold,SVC,maxabs,none,on,0.26639643369591565,0.14046393048860775,1569,0.1259325032073079,0.5286673306966778,0.5272740649709431
STRICT,config_strat80,QuadraticDiscriminantAnalysis,robust,smote,on,0.3171042233902463,0.19155740340981237,1680,0.12554681998043393,1.203858530857692,0.6040834188892875
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,none,smote,off,0.28336452703371273,0.15782622087636455,240,0.12553830615734818,0.7555412241073616,0.556972400633575
IMPUTED,config_random80,QuadraticDiscriminantAnalysis,maxabs,undersample,off,0.3067226305703423,0.18351974745024333,120,0.123202883120099,0.6146362971528592,0.598324770197078
STRICT,config_loo,SVC,maxabs,none,on,0.21694725761785483,0.094001369322098,41,0.12294588829575682,0.41680683384775,0.4332913462666497
STRICT,config_random80,KNeighborsClassifier,standard,smote,off,0.3124491537569616,0.18998196547023727,1264,0.12246718828672432,0.899127438821564,0.6080412226624708
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,maxabs,smoteenn,on,0.3049057713375439,0.18258536129274008,1680,0.12232041004480379,0.968331605967234,0.5988255338420938
STRICT,config_kfold,LogisticRegression,maxabs,none,on,0.3195666120078208,0.1979872418058048,1680,0.12157937020201603,0.5884723560393629,0.6195492093553234
STRICT,config_random80,QuadraticDiscriminantAnalysis,maxabs,undersample,off,0.31867210701255266,0.19759818906458673,120,0.12107391794796593,0.8015613293587819,0.6200674132323832
IMPUTED,config_strat80,KNeighborsClassifier,robust,none,off,0.3036810819351721,0.1826620600084017,320,0.12101902192677041,0.8406510999883741,0.6014930493674783
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,robust,none,on,0.3036460173528595,0.18362581357240537,420,0.12002020378045414,0.8734089291457265,0.6047364466467491
STRICT,config_random80,KNeighborsClassifier,robust,undersample,on,0.30662337743151424,0.18709822507314608,4423,0.11952515235836816,1.0951460493968994,0.6101890424676942
IMPUTED,config_kfold,LogisticRegression,maxabs,none,on,0.31597576133502336,0.19751405674493627,1680,0.11846170459008709,0.5784857589202927,0.625092430857428
STRICT,config_strat80,QuadraticDiscriminantAnalysis,standard,undersample,off,0.2983098204482348,0.18039461946577895,120,0.11791520098245584,0.7644163691192596,0.6047223627928888
STRICT,config_strat80,QuadraticDiscriminantAnalysis,robust,undersample,off,0.30025173060556665,0.18269723361690984,120,0.1175544969886568,0.7644163691192596,0.6084802017574871
IMPUTED,config_kfold,SVC,maxabs,none,on,0.24791079942337665,0.13047980490711555,1386,0.1174309945162611,0.4523254965641656,0.5263175513555785
STRICT,config_random80,QuadraticDiscriminantAnalysis,maxabs,smote,off,0.3003265143150445,0.1831087772574194,240,0.11721773705762509,0.7416198487095663,0.6096990060136251
STRICT,config_strat80,SVC,maxabs,none,on,0.28929683732498984,0.17347474637690183,840,0.11582209094808801,0.5991446895152781,0.5996427336743541
STRICT,config_loo,SVC,maxabs,undersample,on,0.29336577240716033,0.17842098434731749,106,0.11494478805984285,0.48441531527958287,0.6081860977963313
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,maxabs,smoteenn,off,0.2893445635602108,0.17535896300580536,240,0.11398560055440546,1.007419739980751,0.6060558416861848
IMPUTED,config_random80,QuadraticDiscriminantAnalysis,robust,none,on,0.3021267215964637,0.18971437691149368,420,0.11241234468497002,0.9730660095212543,0.6279298166975318
IMPUTED,config_random80,QuadraticDiscriminantAnalysis,maxabs,smote,on,0.3019263083037215,0.19034799064179128,1680,0.11157831766193024,0.8784677997938743,0.630445196085104
IMPUTED,config_strat80,GaussianNB,maxabs,none,on,0.30117848018167337,0.1899489500838541,420,0.11122953009781927,0.805413803421097,0.6306856650889376
STRICT,config_strat80,QuadraticDiscriminantAnalysis,robust,undersample,on,0.31667220891167813,0.20579648327571512,840,0.11087572563596301,1.1336312313641326,0.6498722574455943
IMPUTED,config_strat80,LogisticRegression,maxabs,none,on,0.36534579776295406,0.25707257165534825,840,0.10827322610760581,0.92783056924063,0.7036417915011676
IMPUTED,config_random80,QuadraticDiscriminantAnalysis,maxabs,smote,off,0.29421496362469146,0.18628589268093063,240,0.10792907094376084,0.7682400988535547,0.6331625366225829
