dataset_variant,config_name,model_key,scaler,resampling,pca,mcc__mean,mcc__std,mcc__count,mcc__median,balanced_accuracy__mean,balanced_accuracy__std,balanced_accuracy__count,balanced_accuracy__median,f1__mean,f1__std,f1__count,f1__median,accuracy__mean,accuracy__std,accuracy__count,accuracy__median,precision__mean,precision__std,precision__count,precision__median,recall__mean,recall__std,recall__count,recall__median
STRICT,config_strat80,KNeighborsClassifier,robust,smoteenn,on,0.3570819351252739,0.1543840907033482,8960,0.365079365079365,0.686453018707483,0.08123662875016072,8960,0.6904761904761905,0.5654419335357033,0.09699762620418402,8960,0.5714285714285714,0.6854389880952381,0.07968343281455552,8960,0.7,0.49759899754867254,0.1034195885369293,8960,0.5,0.6889880952380952,0.17258348824652633,8960,0.6666666666666666
IMPUTED,config_random80,KNeighborsClassifier,none,undersample,off,0.3570410659221609,0.1899570055444823,640,0.4032441137045824,0.6949902350812855,0.10594464756672568,640,0.7083333333333333,0.5323328560728089,0.1403564352044527,640,0.5714285714285714,0.71318359375,0.08644510821060739,640,0.71875,0.4679847807421337,0.1581691445521955,640,0.4545454545454545,0.654469722985348,0.17468389012376373,640,0.6458333333333333
IMPUTED,config_random80,RandomForestClassifier,none,smoteenn,off,0.3570321805181102,0.14011511522372067,5760,0.3418817293789138,0.6981712078588846,0.0796517056499628,5760,0.6875,0.5332843407582454,0.09433213298993678,5760,0.5263157894736842,0.7106391059027778,0.07588238611017589,5760,0.71875,0.46098689446396085,0.11523152891991252,5760,0.4545454545454545,0.6703587433014516,0.1559631549884371,5760,0.625
STRICT,config_random80,KNeighborsClassifier,maxabs,none,on,0.3570289402243381,0.18310443357174194,2208,0.337099931231621,0.6725035770345317,0.08928737258064794,2208,0.6647727272727273,0.4992692542575181,0.14253497605019186,2208,0.5,0.7485809178743961,0.07521135430736253,2208,0.7333333333333333,0.5523108332890941,0.190169230391546,2208,0.5714285714285714,0.4992854267310789,0.17189941185783403,2208,0.5
STRICT,config_strat80,RandomForestClassifier,none,smoteenn,off,0.3569629639808894,0.12979458016251894,5760,0.365079365079365,0.6804949294532628,0.06374939101828471,5760,0.6825396825396826,0.5617261372998722,0.07742607283286815,5760,0.5714285714285714,0.6894675925925926,0.09040406355326548,5760,0.7,0.520991894695257,0.1184347937393405,5760,0.5,0.6580632716049383,0.15240799423964724,5760,0.6666666666666666
IMPUTED,config_random80,KNeighborsClassifier,none,none,off,0.35694717250649827,0.16913658684619373,320,0.3415145093702769,0.6735429500445947,0.08835690361816985,320,0.6590909090909092,0.49877790316838305,0.139401633163486,320,0.5,0.76171875,0.06138803140422838,320,0.75,0.5419902146464646,0.17482607861745028,320,0.5,0.4914644383394383,0.16941992551173674,320,0.4615384615384615
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,standard,none,on,0.35692134978148693,0.15516959471624445,420,0.3816425120772946,0.6601449275362319,0.06794345778631501,420,0.6678743961352658,0.49823763755411926,0.12537146036181576,420,0.513157894736842,0.7489583333333333,0.05836431229341177,420,0.75,0.6048406091263234,0.19424478875554563,420,0.5714285714285714,0.45714285714285713,0.14671172914475286,420,0.4444444444444444
IMPUTED,config_strat80,KNeighborsClassifier,none,none,off,0.3568566597479006,0.15203217388684515,320,0.3316863613133475,0.658695652173913,0.06101683618286802,320,0.6666666666666666,0.5050935198487443,0.0993663803835972,320,0.5,0.74453125,0.06533068612954206,320,0.75,0.6085082278832279,0.20038577855210665,320,0.5555555555555556,0.4625,0.11120685530045003,320,0.4444444444444444
STRICT,config_random80,KNeighborsClassifier,none,smoteenn,off,0.35664073444624694,0.14986706271381872,1264,0.3424747597107866,0.7028311626477387,0.08352861718157609,1264,0.7115384615384616,0.5460287850085443,0.10768372916198576,1264,0.56,0.6534810126582279,0.10368513484275926,1264,0.6666666666666666,0.4289702063638312,0.11434675211737842,1264,0.4285714285714285,0.7950933669881455,0.10804332615328387,1264,0.75
STRICT,config_strat80,SVC_linear,robust,none,on,0.35655019524409487,0.1765712078329335,840,0.408248290463863,0.6388321995464852,0.08006106335772523,840,0.623015873015873,0.4315967256734616,0.1851136645487067,840,0.44505494505494503,0.7565873015873016,0.05142899360015192,840,0.7666666666666667,0.6808603896103895,0.2826893975274636,840,0.6666666666666666,0.34444444444444444,0.1839512147612664,840,0.3333333333333333
IMPUTED,config_loo,KNeighborsClassifier,maxabs,smoteenn,off,0.356317519270431,0.03793490544053239,128,0.35777161344352837,0.6986677115987461,0.020922334540168754,128,0.6996473354231975,0.5601245600185902,0.022214492600584716,128,0.5603030303030303,0.6658203125,0.030957663138360268,128,0.6656249999999999,0.44080715040810803,0.02750790275602348,128,0.4376466906587388,0.7716619318181818,0.03684136961263249,128,0.7727272727272727
IMPUTED,config_random80,GaussianNB,standard,none,on,0.3562025826838139,0.16278942135852004,420,0.3415145093702769,0.6638445670598334,0.07964008096650105,420,0.6606060606060606,0.47369042255596877,0.13951367360487607,420,0.5,0.7714285714285715,0.056103841821810406,420,0.75,0.5751133786848073,0.18879055996699218,420,0.5,0.4349280481423339,0.1644692654336633,420,0.4285714285714285
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,standard,none,off,0.3561423146227303,0.15406890563894274,60,0.3280209083173944,0.6638486312399355,0.06438212334028906,60,0.6690821256038648,0.5120981059990348,0.11127242839340035,60,0.5263157894736842,0.746875,0.06053587499175138,60,0.71875,0.5850384800384801,0.17080300900196688,60,0.5,0.47407407407407404,0.11548213419092551,60,0.5
IMPUTED,config_kfold,KNeighborsClassifier,maxabs,smote,off,0.3559047983036026,0.04401597846613159,2556,0.3559377516031574,0.6892039711430148,0.02366730874443396,2556,0.6899154589371981,0.5467653046451165,0.030206793602212904,2556,0.5479399685282038,0.7054821987480439,0.025067614554036912,2556,0.70625,0.486752241712361,0.03401861969274512,2556,0.4860164835164834,0.6523965397322204,0.053280399679232565,2556,0.6555555555555556
STRICT,config_kfold,GaussianNB,robust,smoteenn,on,0.35576421991702795,0.08193793909143848,3024,0.37472135765247305,0.6786264573169335,0.04258736501969789,3024,0.6843181818181818,0.530646301174517,0.05838345852473289,3024,0.536875901875902,0.7195213334375896,0.049552350488203445,3024,0.7308045977011494,0.5267115745596034,0.07054683862203459,3024,0.5346606334841629,0.5850837742504409,0.09856463815729045,3024,0.5874999999999999
STRICT,config_random80,QuadraticDiscriminantAnalysis,robust,none,off,0.35563857491744394,0.16719953612359928,60,0.35173319510841694,0.6772660612334526,0.08618149837826251,60,0.7019230769230769,0.50303024346368,0.13939339847321508,60,0.5298245614035088,0.7466666666666666,0.07188607852882474,60,0.7666666666666667,0.5348713323713324,0.15088612750203367,60,0.5555555555555556,0.5205952380952381,0.18033595517193976,60,0.5
IMPUTED,config_loo,RandomForestClassifier,robust,smoteenn,off,0.3556016348596013,0.0342746596465661,231,0.3555795011093797,0.6869800784377587,0.016455876540621344,231,0.6865203761755485,0.5464443949979323,0.02117905817461085,231,0.5454545454545454,0.7204274891774891,0.02844879824341349,231,0.71875,0.4995456247259451,0.042489084378918796,231,0.4923076923076923,0.6126524990161354,0.06335991440941596,231,0.6136363636363636
STRICT,config_random80,RandomForestClassifier,none,smoteenn,off,0.35556947230728747,0.11938458422192195,5472,0.3424747597107866,0.6964030126555155,0.06405814280070604,5472,0.6923076923076923,0.536779176930288,0.09405001643019666,5472,0.5333333333333333,0.6811586257309941,0.08899372104948886,5472,0.6666666666666666,0.4571849151302331,0.12074134494774202,5472,0.4615384615384615,0.7136952624617099,0.1472761143996904,5472,0.75
IMPUTED,config_strat80,KNeighborsClassifier,maxabs,none,on,0.35548933546674716,0.16245564138788696,2240,0.3415145093702769,0.6569099378881987,0.07181778303670747,2240,0.6570048309178744,0.4935575558820179,0.12554976651629254,2240,0.5,0.7525111607142857,0.05998431840994723,2240,0.75,0.6104695403802547,0.18501699374401587,2240,0.5555555555555556,0.43839285714285714,0.1398565439038009,2240,0.4444444444444444
IMPUTED,config_random80,SVC_linear,standard,none,off,0.3550488615857715,0.14083881828094313,120,0.34816119142170177,0.6504019391984686,0.08093846224364033,120,0.6272727272727273,0.44300476756359103,0.13542073143121758,120,0.41428571428571426,0.7791666666666667,0.0650394461217247,120,0.78125,0.6242592592592593,0.13641299084699648,120,0.6666666666666666,0.37594831094831094,0.17795246915955631,120,0.3
STRICT,config_random80,RandomForestClassifier,standard,smoteenn,off,0.3548372708898445,0.13103382691384355,5472,0.3668996928526714,0.6918979359703282,0.07204472978423286,5472,0.6988636363636364,0.5245059923239984,0.10583867656125583,5472,0.5333333333333333,0.7008284600389864,0.08323929365591139,5472,0.7,0.4770795858700168,0.13046402950880623,5472,0.5,0.6522958147684025,0.18624755546929217,5472,0.625
IMPUTED,config_loo,KNeighborsClassifier,maxabs,none,off,0.35473300786202777,0.02771076459729422,32,0.3569314757343571,0.6604623824451411,0.011697195963134416,32,0.6598746081504703,0.5016774282882988,0.018704430028354743,32,0.5,0.76015625,0.012063967610870398,32,0.7625,0.5866918261493985,0.030747132756404626,32,0.59375,0.43892045454545453,0.01952302129377562,32,0.4318181818181818
IMPUTED,config_loo,LinearDiscriminantAnalysis_svd,maxabs,none,on,0.3547269723089518,0.08143762984357411,14,0.3231326891253338,0.644256605463502,0.039817909713026775,14,0.6246081504702194,0.46307617337992557,0.07424396753951606,14,0.4242424242424242,0.7705357142857142,0.02517111767155293,14,0.7625,0.6439528287804149,0.06514665855066332,14,0.6363636363636364,0.36363636363636365,0.074582968558397,14,0.3181818181818182
STRICT,config_random80,KNeighborsClassifier,maxabs,smote,on,0.35420218469104103,0.18407312184575422,8834,0.3668996928526714,0.6966474859619922,0.09963840939132226,8834,0.7,0.540480294824554,0.12800001521172982,8834,0.5454545454545454,0.6903101652705456,0.10240052138015632,8834,0.7,0.45954980884481206,0.13912156723303418,8834,0.4615384615384615,0.6990029503613384,0.15174578603257485,8834,0.75
IMPUTED,config_random80,KNeighborsClassifier,maxabs,smote,off,0.3541077383135949,0.14858547038433245,1280,0.3567530340063379,0.6963023114283483,0.08222049039385927,1280,0.6971428571428572,0.528930934197611,0.11914371570575316,1280,0.5454545454545454,0.706640625,0.07075018786737024,1280,0.71875,0.4537027440801265,0.1290977195262541,1280,0.4615384615384615,0.6727091918498169,0.1592766029110633,1280,0.6923076923076923
IMPUTED,config_kfold,KNeighborsClassifier,maxabs,smoteenn,off,0.35408425830035917,0.04252495809896399,2556,0.3543706197621222,0.6936317712918805,0.023459988511054162,2556,0.6941699604743083,0.5535757181430948,0.02428189106685639,2556,0.5525808178749355,0.6584849374021909,0.03533915448288963,2556,0.6625,0.4417648968507921,0.031856158130873356,2556,0.4401984126984127,0.7710748130759868,0.04587863744834223,2556,0.7722222222222223
STRICT,config_kfold,QuadraticDiscriminantAnalysis,robust,smoteenn,off,0.3540719520930506,0.08573210930688355,480,0.36937647478592395,0.6718589015151515,0.056256395867593845,480,0.6823611111111112,0.49769969521921514,0.11805224162112302,480,0.5361877011877012,0.7330066365626711,0.023202028739440238,480,0.7304105090311988,0.5419637996055372,0.0697425196875535,480,0.5330952380952381,0.5303541666666667,0.1903124257110128,480,0.5666666666666667
STRICT,config_random80,KNeighborsClassifier,standard,undersample,off,0.35399348904385813,0.18615994642947803,632,0.34967274641745844,0.6933755997029938,0.09756364525292607,632,0.6957972582972582,0.5349255949104648,0.1338548977675012,632,0.5333333333333333,0.6905063291139241,0.10523148145676166,632,0.7,0.46561512437717517,0.15422328653977072,632,0.4545454545454545,0.6859440928270042,0.17606651568249293,632,0.6666666666666666
IMPUTED,config_random80,KNeighborsClassifier,maxabs,none,on,0.3539804742781555,0.1458132149563096,2240,0.3478327964999673,0.6687885444776535,0.07453802043348813,2240,0.6666666666666667,0.49062231626120073,0.12636856315889855,2240,0.5,0.7650390625,0.05700808459560059,2240,0.78125,0.5490423465423465,0.16200017237526806,2240,0.5454545454545454,0.4721588827838828,0.15596952990389043,2240,0.5
IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,standard,smote,on,0.35397506307984256,0.061761612879468894,3360,0.3566380413452478,0.6847428444643119,0.035517216441576155,3360,0.6852651515151515,0.5310138287841691,0.04899715025723695,3360,0.5316051268992446,0.7184561011904761,0.02103342227533517,3360,0.71875,0.4971602571801196,0.03709438025722647,3360,0.4957954545454545,0.6091005291005291,0.09027480300895634,3360,0.6083333333333333
IMPUTED,config_random80,RandomForestClassifier,standard,smote,off,0.35390478983358775,0.14762456274406943,5760,0.3415145093702769,0.6790833400209512,0.07620782850837518,5760,0.6761133603238867,0.5108986914165178,0.11584107082185953,5760,0.5263157894736842,0.7478949652777778,0.06817574962004537,5760,0.75,0.5153894791777758,0.1442303603508674,5760,0.5,0.5382738731176231,0.15180795882148096,5760,0.5
IMPUTED,config_strat80,KNeighborsClassifier,standard,smoteenn,off,0.3538994506348826,0.190797568355712,1280,0.3475240234284579,0.6886813103864734,0.10027338677039374,1280,0.681159420289855,0.5617591361732204,0.11577022695152328,1280,0.5454545454545454,0.677880859375,0.111219754631157,1280,0.6875,0.4774980047903042,0.13044655488985252,1280,0.4615384615384615,0.7133680555555555,0.1429114090497715,1280,0.6666666666666666
IMPUTED,config_loo,QuadraticDiscriminantAnalysis,standard,undersample,on,0.35374987005497205,0.04280147495246538,84,0.3499631152497511,0.6918476638304225,0.023366227962838125,84,0.686128526645768,0.5524698033140018,0.027775023219437183,84,0.5454545454545454,0.7061011904761905,0.023142113304628106,84,0.70625,0.476878761572063,0.029463525742672254,84,0.4775318578135479,0.6601731601731602,0.05372520835098169,84,0.6590909090909091
IMPUTED,config_random80,SVC_linear,standard,none,on,0.3534735411053829,0.17148963334527526,840,0.3478327964999673,0.6517401067724022,0.08544190404453543,840,0.6474358974358975,0.4470231861402803,0.16008972337932104,840,0.4615384615384615,0.7801339285714286,0.06995976672852798,840,0.78125,0.6064450628736343,0.17936594632645203,840,0.6125,0.38008219954648526,0.1782694098308341,840,0.375
STRICT,config_kfold,QuadraticDiscriminantAnalysis,standard,none,off,0.3532502846754734,0.057673078115376135,120,0.3661048590954552,0.6649443843193843,0.027680018891367886,120,0.6677867965367965,0.5072197687908079,0.04541466173446752,120,0.5156754356754356,0.7413297755883962,0.021152658822794247,120,0.7435057471264368,0.5776092056092056,0.05763989180640809,120,0.5826190476190476,0.48784259259259255,0.04884665135663637,120,0.4922222222222222
STRICT,config_strat80,KNeighborsClassifier,maxabs,smote,off,0.3529464016427373,0.12356972572288646,1280,0.3563483225498992,0.6827628968253968,0.0626735072439281,1280,0.6904761904761905,0.5609301292394975,0.0794127556355079,1280,0.5714285714285714,0.6982291666666667,0.06640806960603722,1280,0.7,0.5124281337441046,0.09672069808214931,1280,0.5,0.6440972222222222,0.13265935629205539,1280,0.6666666666666666
IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,standard,none,off,0.352890104948629,0.05635647852736614,120,0.36083891085191705,0.6639195944956814,0.026140685324942854,120,0.6696387790953008,0.4954422899318915,0.04467285758040241,120,0.5044588744588745,0.7511458333333334,0.019962269645101886,120,0.753125,0.5736068699818699,0.0556269827092847,120,0.5699621212121212,0.4693148148148148,0.046326218777101934,120,0.47638888888888886
IMPUTED,config_kfold,GaussianNB,standard,none,on,0.35287569185502793,0.06484006025139037,588,0.36977021603156857,0.6555090165183333,0.03002054930323239,588,0.6600757575757576,0.47050457798135814,0.05775226565290538,588,0.4853996983408749,0.7638392857142857,0.020402088341349912,588,0.7625,0.602220234414112,0.06457226106199349,588,0.6155555555555556,0.4143820861678004,0.05393926816773147,588,0.425
IMPUTED,config_random80,GaussianNB,maxabs,smote,on,0.3528635803140964,0.1615338207400328,1680,0.3467004881908537,0.6934702827569982,0.09758309427697874,1680,0.6875,0.519935056998837,0.11391992363053881,1680,0.5333333333333333,0.7169642857142857,0.07179647922779614,1680,0.71875,0.4670668914418914,0.12230124759030074,1680,0.5,0.6375233298447583,0.2062768390961942,1680,0.6
IMPUTED,config_loo,QuadraticDiscriminantAnalysis,standard,none,on,0.35275546000877567,0.07696267937766915,42,0.3593677802403692,0.6635691894312584,0.03751259094535072,42,0.6696708463949843,0.5066139962574167,0.0626553253756615,42,0.5185185185185185,0.7571428571428571,0.025992913132256757,42,0.7625,0.5718713704560675,0.060487698192370806,42,0.59375,0.45562770562770566,0.06524579859915339,42,0.4772727272727273
IMPUTED,config_loo,GaussianNB,maxabs,smoteenn,on,0.35267967539591555,0.047560168269878474,66,0.3383336339262843,0.6870369051011683,0.031119492297837878,66,0.6763322884012539,0.543267229235681,0.03931677350055561,66,0.5320124926800702,0.7144886363636364,0.023594100950244945,66,0.71875,0.4894555477342187,0.03083075089375879,66,0.4897959183673469,0.6260330578512397,0.11213567256681688,66,0.6363636363636364
STRICT,config_strat80,KNeighborsClassifier,standard,undersample,off,0.35254218815524585,0.1493036293135231,640,0.363696483726654,0.6823412698412699,0.08033513040405148,640,0.6904761904761905,0.5527971508738372,0.10649031500464397,640,0.5714285714285714,0.6995833333333333,0.06566673154169057,640,0.7,0.5101613866949829,0.10106333743652912,640,0.5,0.6392361111111111,0.1878778546161912,640,0.6666666666666666
STRICT,config_random80,GaussianNB,maxabs,none,on,0.3522883193051927,0.15982777334871814,399,0.337099931231621,0.6587989296309008,0.07310150516558463,399,0.65,0.47012289822527487,0.1254465842530729,399,0.4615384615384615,0.7533834586466166,0.06636529657899345,399,0.7333333333333333,0.5903008854136673,0.202682194648971,399,0.5555555555555556,0.44226638023630505,0.17856771696271223,399,0.375
STRICT,config_strat80,KNeighborsClassifier,robust,undersample,off,0.3517884527660691,0.15485663968518157,640,0.365079365079365,0.6820932539682539,0.08379822290011496,640,0.6904761904761905,0.551088951398919,0.11044889837448225,640,0.5714285714285714,0.6977083333333333,0.06541568856858766,640,0.7,0.5060482149322125,0.09914270739087877,640,0.5,0.6430555555555555,0.20176676694250534,640,0.6666666666666666
IMPUTED,config_loo,QuadraticDiscriminantAnalysis,standard,smote,on,0.3516470933129381,0.04920485596032303,168,0.3504130744384971,0.6876119570085087,0.029258172546278532,168,0.6855407523510971,0.545791359900442,0.03682013707140965,168,0.5445719329214475,0.7165178571428571,0.017103147174858162,168,0.71875,0.4881880082929121,0.024724820892309967,168,0.49121725731895227,0.6233766233766234,0.0760344371959215,168,0.6136363636363636
IMPUTED,config_loo,QuadraticDiscriminantAnalysis,robust,none,off,0.3515713038651204,0.05213938934323381,6,0.3675836718454874,0.6658829676071055,0.029773001294520776,6,0.6767241379310345,0.5105685901500739,0.05012667935946443,6,0.5301204819277109,0.7541666666666668,0.014068285846778453,6,0.75625,0.561698717948718,0.026225313992726453,6,0.5641025641025641,0.46969696969696967,0.065345026220751,6,0.5
IMPUTED,config_random80,KNeighborsClassifier,none,smoteenn,off,0.3512664253532416,0.12147091936923984,1280,0.3522267206477733,0.7027101886347229,0.0698186708153051,1280,0.7085714285714286,0.5320314864275144,0.09073494829021286,1280,0.5217391304347826,0.66787109375,0.0733527668555891,1280,0.65625,0.42140612934580857,0.10733361391154962,1280,0.4,0.7641031841422466,0.12023370602760777,1280,0.8
STRICT,config_loo,KNeighborsClassifier,standard,smote,on,0.3509290318963907,0.06100046696420991,894,0.3529705370989173,0.6848539529779242,0.03212778141711674,894,0.6868823000898473,0.5502098870398544,0.042070897116671675,894,0.5531914893617021,0.7156947215672047,0.029043586398109413,894,0.7162162162162162,0.5011956089159996,0.042878579843609745,894,0.5,0.6135346756152126,0.0619580149358904,894,0.6190476190476191
STRICT,config_kfold,KNeighborsClassifier,robust,smoteenn,on,0.35075687127702765,0.08355165448293904,17920,0.3648739119897627,0.6871742158511132,0.04507426615334396,17920,0.6945454545454546,0.5525173723022212,0.054383485910122605,17920,0.5614035087719298,0.6838856347495894,0.04505604973673771,17920,0.6890476190476191,0.475851590430459,0.053523302967951894,17920,0.4766666666666667,0.6947723214285714,0.08920305919627539,17920,0.6950000000000001
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,standard,smote,off,0.3507450845912993,0.14286727955857106,240,0.3316863613133475,0.6777375201288245,0.07077902143572012,240,0.681159420289855,0.5360432440275341,0.10545295780310995,240,0.5454545454545454,0.7255208333333333,0.06407320916883953,240,0.71875,0.5221518065268065,0.11586944970532106,240,0.5,0.5685185185185184,0.13574704549729455,240,0.5555555555555556
STRICT,config_strat80,LogisticRegression,maxabs,undersample,off,0.35032851311743113,0.1482739258301765,240,0.38560422967777286,0.6773148148148148,0.07828511300872838,240,0.6904761904761905,0.5297172831131277,0.17438616701181284,240,0.5714285714285714,0.6786111111111112,0.09659915242799132,240,0.7,0.47522511493071123,0.19016878565718875,240,0.4705882352941176,0.674074074074074,0.26377376023268356,240,0.7777777777777778
IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,standard,smoteenn,on,0.35031229124172863,0.06434164947997195,3360,0.35327496053120133,0.6767001295302926,0.0406958367072465,3360,0.6788949275362319,0.5141935540904187,0.06794995507463734,3360,0.5256406274884535,0.7245386904761905,0.02877612961599782,3360,0.725,0.5175900708409716,0.061685272267276055,3360,0.5092735042735043,0.5699193121693121,0.13808376913285772,3360,0.575
IMPUTED,config_strat80,KNeighborsClassifier,none,smote,off,0.35017197642145653,0.1542534143910867,1280,0.3316863613133475,0.6859865640096618,0.0773996653535977,1280,0.681159420289855,0.555036137311349,0.09551006729343423,1280,0.5454545454545454,0.689501953125,0.08296435053579214,1280,0.6875,0.48292529672125256,0.12174916968718559,1280,0.4545454545454545,0.6779513888888888,0.1243054964063866,1280,0.6666666666666666
STRICT,config_loo,QuadraticDiscriminantAnalysis,robust,smoteenn,off,0.35015071852242907,0.05651283468984692,24,0.35430851975603245,0.6747529200359389,0.042993518933822146,24,0.6794699011680144,0.5238092593455345,0.07583530869866778,24,0.5409698996655519,0.7297297297297297,0.01890212449135769,24,0.7297297297297297,0.532867018065573,0.039271888958006644,24,0.5334249084249085,0.5476190476190476,0.1569953508085207,24,0.5595238095238095
STRICT,config_random80,GaussianNB,standard,none,on,0.3498990783209226,0.21438720957592977,399,0.337099931231621,0.6614811970565485,0.10102215649485222,399,0.6647727272727273,0.4685512335224851,0.17091718761770805,399,0.4615384615384615,0.7531328320802005,0.08287521587774774,399,0.7666666666666667,0.5801507181206429,0.23331833645699054,399,0.6,0.45023869196801525,0.2140871261464766,399,0.4444444444444444
STRICT,config_kfold,KNeighborsClassifier,standard,none,on,0.34983168867228975,0.06852811224002232,4480,0.3535166698975023,0.6487487631416203,0.03045702802440061,4480,0.6488636363636364,0.4655074746459435,0.057476318348269745,4480,0.46501748251748254,0.756841521522402,0.02332463186636045,4480,0.7570114942528736,0.6238650057779522,0.085287185373255,4480,0.625,0.39888690476190475,0.059639375997008304,4480,0.4
IMPUTED,config_loo,GaussianNB,maxabs,smoteenn,off,0.3498302840184186,0.014950213891474808,9,0.3398634747574354,0.6914838035527692,0.004506269592476475,9,0.6884796238244515,0.552448377581121,0.005663716814159349,9,0.5486725663716814,0.6958333333333333,0.021874999999999978,9,0.68125,0.466183574879227,0.025362318840579712,9,0.4492753623188406,0.6818181818181819,0.03409090909090914,9,0.7045454545454546
STRICT,config_kfold,SVC_linear,robust,none,on,0.34947440008569125,0.1290166531621731,1575,0.3892811016593821,0.6427852332852333,0.055622374112569116,1575,0.6588636363636364,0.4255690545414856,0.14473829300969307,1575,0.4708309234625024,0.7669451455678056,0.027444922689837923,1575,0.771264367816092,0.6203175156413252,0.19807455155414241,1575,0.6766666666666666,0.3552645502645502,0.12602283988340873,1575,0.385
STRICT,config_strat80,LogisticRegression,maxabs,smoteenn,off,0.34943420630932176,0.15957354891360206,480,0.3860440160957241,0.6782738095238094,0.08880716437426808,480,0.7063492063492063,0.5476735172282851,0.15617398377157596,480,0.5882352941176471,0.6540277777777778,0.13281904701502967,480,0.7,0.47365524837808415,0.1695933161105342,480,0.5,0.7388888888888889,0.24374967163088748,480,0.7777777777777778
IMPUTED,config_loo,RandomForestClassifier,standard,smoteenn,off,0.3494242375544633,0.04006079026190446,230,0.3514641448582267,0.688258143655445,0.02110489674796051,230,0.6890673981191223,0.548137331331153,0.02557898529048732,230,0.5492350786468434,0.7046739130434783,0.029498902242787353,230,0.7,0.4776273192931012,0.03776573589072675,230,0.4722222222222222,0.6517786561264822,0.06652735479325486,230,0.6590909090909091
IMPUTED,config_random80,QuadraticDiscriminantAnalysis,none,undersample,off,0.34910283583665164,0.12442878287765799,120,0.35404856262747253,0.6940738200092701,0.06868059716595447,120,0.6979297018770704,0.5272248075182379,0.09437650467127813,120,0.5298245614035088,0.6901041666666666,0.08347818730424279,120,0.6875,0.44821391528434873,0.12594772987206707,120,0.44949494949494945,0.6961095848595849,0.13653037064050824,120,0.7321428571428572
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,robust,smote,off,0.34890313418953883,0.14275301598097262,240,0.3316863613133475,0.6786030595813204,0.07274841232651973,240,0.6751207729468599,0.5359789947436837,0.10602775096138035,240,0.5358851674641147,0.72109375,0.06239039814633125,240,0.6875,0.5133754261734137,0.11128215593652122,240,0.46862745098039216,0.5814814814814814,0.1498890429939276,240,0.5555555555555556
IMPUTED,config_kfold,KNeighborsClassifier,robust,smoteenn,off,0.348860670905121,0.056668062037750995,2556,0.3488273530019328,0.6893772078992277,0.03144700129341412,2556,0.6895454545454546,0.5482124708341911,0.03520288866510982,2556,0.5481351981351981,0.6709678208137716,0.03852067221850038,2556,0.675,0.45267024029558917,0.039375063896465445,2556,0.4496428571428571,0.7296454964354026,0.08167718088174308,2556,0.7277777777777777
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,maxabs,smote,on,0.34875258286179334,0.1993667519337344,1680,0.3415145093702769,0.6721244536461928,0.1099785614343765,1680,0.6618357487922705,0.4788048754046727,0.2201069131244855,1680,0.5263157894736842,0.7105654761904762,0.0894374968419034,1680,0.71875,0.4919986544572133,0.2500538388896383,1680,0.5,0.5842592592592593,0.3337178570217028,1680,0.6666666666666666
STRICT,config_random80,LogisticRegression,maxabs,smoteenn,off,0.3486080120635702,0.20093072407255919,480,0.3580733220904644,0.6886018372227611,0.11324573480981931,480,0.6875,0.5205682229524099,0.1698974733703336,480,0.5263157894736842,0.6231944444444444,0.16911624824434454,480,0.6666666666666666,0.41885879306478857,0.18117128001954094,480,0.4,0.8191054894179894,0.251338098179593,480,0.875
STRICT,config_loo,GaussianNB,maxabs,smoteenn,on,0.348465458407586,0.04120722355609591,74,0.3559131067379297,0.6848698428887108,0.02652755124831857,74,0.6930592991913747,0.54845671610243,0.03639950543586298,74,0.5615533980582524,0.7079072315558802,0.02108825008447466,74,0.7162162162162162,0.49205559857133563,0.029754763011850094,74,0.5,0.6315958815958816,0.09369451768184352,74,0.6666666666666666
IMPUTED,config_random80,QuadraticDiscriminantAnalysis,robust,none,off,0.34841209204340007,0.16915763797719457,60,0.3464188185815341,0.6724244495792931,0.09022998400266521,60,0.6388257575757575,0.48873573851902025,0.12349428603879464,60,0.4615384615384615,0.7458333333333333,0.07311061776088705,60,0.75,0.5316219891219891,0.18261630966757603,60,0.5,0.506986161986162,0.19232723123272114,60,0.4285714285714285
STRICT,config_random80,QuadraticDiscriminantAnalysis,robust,undersample,on,0.3482074160806604,0.16101314910130277,840,0.3424747597107866,0.6931679909979599,0.08726710715437448,840,0.6931818181818181,0.5308368164869272,0.12022644686121628,840,0.5333333333333333,0.6712698412698412,0.10701758026111252,840,0.7,0.4462377461617289,0.13424531940175607,840,0.4545454545454545,0.7212046485260771,0.17597335723467966,840,0.75
IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,robust,undersample,off,0.34776618114128705,0.07306508507747761,240,0.35862326123365484,0.6857092391304348,0.03861459733966973,240,0.6903667105841018,0.5372586409733914,0.05125812162622112,240,0.5429175210754158,0.7014583333333333,0.034859375796084044,240,0.7,0.4761771448580659,0.04941908278407409,240,0.47238095238095235,0.6494861111111111,0.07004463692710607,240,0.655
